edge_id,source,target,weight,relation,evidence_kind,evidence_ref
DE00539,paper:2605.12597,author:marylou_gabri,0.45,paper_to_author,metadata,selected_fulltexts.csv:2605.12597
DE00540,author:marylou_gabri,paper:2605.12597,0.6,author_to_paper,metadata,selected_fulltexts.csv:2605.12597
DE00541,paper:2605.12597,method:diffusion,0.65,paper_to_method,screened_method_tag,candidate_screening_table.csv:2605.12597
DE00542,method:diffusion,paper:2605.12597,0.75,method_to_paper,screened_method_tag,candidate_screening_table.csv:2605.12597
DE00543,paper:2605.12597,method:failure,0.65,paper_to_method,screened_method_tag,candidate_screening_table.csv:2605.12597
DE00544,method:failure,paper:2605.12597,0.75,method_to_paper,screened_method_tag,candidate_screening_table.csv:2605.12597
DE00545,paper:2605.12597,method:scaling,0.65,paper_to_method,screened_method_tag,candidate_screening_table.csv:2605.12597
DE00546,method:scaling,paper:2605.12597,0.75,method_to_paper,screened_method_tag,candidate_screening_table.csv:2605.12597
DE00547,paper:1904.12072,paper:1810.12879,0.2,backward_direct_citation,exact_identifier_context,R0001
DE00548,paper:1810.12879,paper:1904.12072,0.3,forward_direct_citation,exact_identifier_context,R0001
DE00549,paper:2101.08176,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0002
DE00550,paper:1904.12072,paper:2101.08176,0.3,forward_direct_citation,exact_identifier_context,R0002
DE00551,paper:2101.08176,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0003
DE00552,paper:2003.06413,paper:2101.08176,0.3,forward_direct_citation,exact_identifier_context,R0003
DE00553,paper:2106.05934,paper:1810.12879,0.2,backward_direct_citation,exact_identifier_context,R0004
DE00554,paper:1810.12879,paper:2106.05934,0.3,forward_direct_citation,exact_identifier_context,R0004
DE00555,paper:2106.05934,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0005
DE00556,paper:1904.12072,paper:2106.05934,0.3,forward_direct_citation,exact_identifier_context,R0005
DE00557,paper:2106.05934,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0006
DE00558,paper:2003.06413,paper:2106.05934,0.3,forward_direct_citation,exact_identifier_context,R0006
DE00559,paper:2106.05934,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0007
DE00560,paper:2007.07115,paper:2106.05934,0.3,forward_direct_citation,exact_identifier_context,R0007
DE00561,paper:2106.05934,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0008
DE00562,paper:2101.08176,paper:2106.05934,0.3,forward_direct_citation,exact_identifier_context,R0008
DE00563,paper:2107.00734,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0009
DE00564,paper:1904.12072,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0009
DE00565,paper:2107.00734,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0010
DE00566,paper:2003.06413,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0010
DE00567,paper:2107.00734,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0011
DE00568,paper:2007.07115,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0011
DE00569,paper:2107.00734,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0012
DE00570,paper:2101.08176,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0012
DE00571,paper:2107.00734,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0013
DE00572,paper:2106.05934,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0013
DE00573,paper:2107.00734,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0014
DE00574,paper:2110.02673,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0014
DE00575,paper:2107.00734,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0015
DE00576,paper:2201.08862,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0015
DE00577,paper:2107.00734,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0016
DE00578,paper:2202.11712,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0016
DE00579,paper:2107.00734,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0017
DE00580,paper:2207.00283,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0017
DE00581,paper:2107.00734,paper:2208.03832,0.2,backward_direct_citation,exact_identifier_context,R0018
DE00582,paper:2208.03832,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0018
DE00583,paper:2107.00734,paper:2210.03139,0.2,backward_direct_citation,exact_identifier_context,R0019
DE00584,paper:2210.03139,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0019
DE00585,paper:2107.00734,paper:2211.03470,0.2,backward_direct_citation,exact_identifier_context,R0020
DE00586,paper:2211.03470,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0020
DE00587,paper:2107.00734,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0021
DE00588,paper:2211.07541,paper:2107.00734,0.3,forward_direct_citation,exact_identifier_context,R0021
DE00589,paper:2201.08862,paper:1810.12879,0.2,backward_direct_citation,exact_identifier_context,R0022
DE00590,paper:1810.12879,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0022
DE00591,paper:2201.08862,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0023
DE00592,paper:1904.12072,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0023
DE00593,paper:2201.08862,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0024
DE00594,paper:2003.06413,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0024
DE00595,paper:2201.08862,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0025
DE00596,paper:2007.07115,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0025
DE00597,paper:2201.08862,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0026
DE00598,paper:2101.08176,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0026
DE00599,paper:2201.08862,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0027
DE00600,paper:2106.05934,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0027
DE00601,paper:2201.08862,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0028
DE00602,paper:2107.00734,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0028
DE00603,paper:2201.08862,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0029
DE00604,paper:2110.02673,paper:2201.08862,0.3,forward_direct_citation,exact_identifier_context,R0029
DE00605,paper:2202.11712,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0030
DE00606,paper:1904.12072,paper:2202.11712,0.3,forward_direct_citation,exact_identifier_context,R0030
DE00607,paper:2202.11712,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0031
DE00608,paper:2003.06413,paper:2202.11712,0.3,forward_direct_citation,exact_identifier_context,R0031
DE00609,paper:2202.11712,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0032
DE00610,paper:2007.07115,paper:2202.11712,0.3,forward_direct_citation,exact_identifier_context,R0032
DE00611,paper:2202.11712,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0033
DE00612,paper:2106.05934,paper:2202.11712,0.3,forward_direct_citation,exact_identifier_context,R0033
DE00613,paper:2202.11712,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0034
DE00614,paper:2107.00734,paper:2202.11712,0.3,forward_direct_citation,exact_identifier_context,R0034
DE00615,paper:2207.00283,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0035
DE00616,paper:2007.07115,paper:2207.00283,0.3,forward_direct_citation,exact_identifier_context,R0035
DE00617,paper:2207.00283,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0036
DE00618,paper:2101.08176,paper:2207.00283,0.3,forward_direct_citation,exact_identifier_context,R0036
DE00619,paper:2207.00283,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0037
DE00620,paper:2107.00734,paper:2207.00283,0.3,forward_direct_citation,exact_identifier_context,R0037
DE00621,paper:2207.00283,paper:2208.03832,0.2,backward_direct_citation,exact_identifier_context,R0038
DE00622,paper:2208.03832,paper:2207.00283,0.3,forward_direct_citation,exact_identifier_context,R0038
DE00623,paper:2208.03832,paper:1810.12879,0.2,backward_direct_citation,exact_identifier_context,R0039
DE00624,paper:1810.12879,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0039
DE00625,paper:2208.03832,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0040
DE00626,paper:1904.12072,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0040
DE00627,paper:2208.03832,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0041
DE00628,paper:2003.06413,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0041
DE00629,paper:2208.03832,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0042
DE00630,paper:2007.07115,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0042
DE00631,paper:2208.03832,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0043
DE00632,paper:2101.08176,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0043
DE00633,paper:2208.03832,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0044
DE00634,paper:2106.05934,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0044
DE00635,paper:2208.03832,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0045
DE00636,paper:2107.00734,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0045
DE00637,paper:2208.03832,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0046
DE00638,paper:2110.02673,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0046
DE00639,paper:2208.03832,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0047
DE00640,paper:2201.08862,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0047
DE00641,paper:2208.03832,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0048
DE00642,paper:2202.11712,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0048
DE00643,paper:2208.03832,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0049
DE00644,paper:2207.00283,paper:2208.03832,0.3,forward_direct_citation,exact_identifier_context,R0049
DE00645,paper:2210.03139,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0050
DE00646,paper:2101.08176,paper:2210.03139,0.3,forward_direct_citation,exact_identifier_context,R0050
DE00647,paper:2210.03139,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0051
DE00648,paper:2107.00734,paper:2210.03139,0.3,forward_direct_citation,exact_identifier_context,R0051
DE00649,paper:2210.03139,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0052
DE00650,paper:2110.02673,paper:2210.03139,0.3,forward_direct_citation,exact_identifier_context,R0052
DE00651,paper:2210.03139,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0053
DE00652,paper:2201.08862,paper:2210.03139,0.3,forward_direct_citation,exact_identifier_context,R0053
DE00653,paper:2210.03139,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0054
DE00654,paper:2207.00283,paper:2210.03139,0.3,forward_direct_citation,exact_identifier_context,R0054
DE00655,paper:2211.03470,paper:1810.12879,0.2,backward_direct_citation,exact_identifier_context,R0055
DE00656,paper:1810.12879,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0055
DE00657,paper:2211.03470,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0056
DE00658,paper:1904.12072,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0056
DE00659,paper:2211.03470,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0057
DE00660,paper:2003.06413,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0057
DE00661,paper:2211.03470,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0058
DE00662,paper:2007.07115,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0058
DE00663,paper:2211.03470,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0059
DE00664,paper:2101.08176,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0059
DE00665,paper:2211.03470,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0060
DE00666,paper:2107.00734,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0060
DE00667,paper:2211.03470,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0061
DE00668,paper:2201.08862,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0061
DE00669,paper:2211.03470,paper:2208.03832,0.2,backward_direct_citation,exact_identifier_context,R0062
DE00670,paper:2208.03832,paper:2211.03470,0.3,forward_direct_citation,exact_identifier_context,R0062
DE00671,paper:2211.07541,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0063
DE00672,paper:1904.12072,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0063
DE00673,paper:2211.07541,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0064
DE00674,paper:2003.06413,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0064
DE00675,paper:2211.07541,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0065
DE00676,paper:2007.07115,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0065
DE00677,paper:2211.07541,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0066
DE00678,paper:2101.08176,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0066
DE00679,paper:2211.07541,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0067
DE00680,paper:2106.05934,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0067
DE00681,paper:2211.07541,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0068
DE00682,paper:2107.00734,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0068
DE00683,paper:2211.07541,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0069
DE00684,paper:2110.02673,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0069
DE00685,paper:2211.07541,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0070
DE00686,paper:2201.08862,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0070
DE00687,paper:2211.07541,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0071
DE00688,paper:2202.11712,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0071
DE00689,paper:2211.07541,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0072
DE00690,paper:2207.00283,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0072
DE00691,paper:2211.07541,paper:2208.03832,0.2,backward_direct_citation,exact_identifier_context,R0073
DE00692,paper:2208.03832,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0073
DE00693,paper:2211.07541,paper:2210.03139,0.2,backward_direct_citation,exact_identifier_context,R0074
DE00694,paper:2210.03139,paper:2211.07541,0.3,forward_direct_citation,exact_identifier_context,R0074
DE00695,paper:2309.14983,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0075
DE00696,paper:2201.08862,paper:2309.14983,0.3,forward_direct_citation,exact_identifier_context,R0075
DE00697,paper:2309.14983,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0076
DE00698,paper:2207.00283,paper:2309.14983,0.3,forward_direct_citation,exact_identifier_context,R0076
DE00699,paper:2309.14983,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0077
DE00700,paper:2211.07541,paper:2309.14983,0.3,forward_direct_citation,exact_identifier_context,R0077
DE00701,paper:2309.17082,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0078
DE00702,paper:1904.12072,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0078
DE00703,paper:2309.17082,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0079
DE00704,paper:2003.06413,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0079
DE00705,paper:2309.17082,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0080
DE00706,paper:2007.07115,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0080
DE00707,paper:2309.17082,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0081
DE00708,paper:2101.08176,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0081
DE00709,paper:2309.17082,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0082
DE00710,paper:2106.05934,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0082
DE00711,paper:2309.17082,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0083
DE00712,paper:2107.00734,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0083
DE00713,paper:2309.17082,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0084
DE00714,paper:2201.08862,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0084
DE00715,paper:2309.17082,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0085
DE00716,paper:2202.11712,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0085
DE00717,paper:2309.17082,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0086
DE00718,paper:2207.00283,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0086
DE00719,paper:2309.17082,paper:2211.03470,0.2,backward_direct_citation,exact_identifier_context,R0087
DE00720,paper:2211.03470,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0087
DE00721,paper:2309.17082,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0088
DE00722,paper:2211.07541,paper:2309.17082,0.3,forward_direct_citation,exact_identifier_context,R0088
DE00723,paper:2311.03578,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0089
DE00724,paper:2107.00734,paper:2311.03578,0.3,forward_direct_citation,exact_identifier_context,R0089
DE00725,paper:2311.03578,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0090
DE00726,paper:2110.02673,paper:2311.03578,0.3,forward_direct_citation,exact_identifier_context,R0090
DE00727,paper:2311.03578,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0091
DE00728,paper:2207.00283,paper:2311.03578,0.3,forward_direct_citation,exact_identifier_context,R0091
DE00729,paper:2311.03578,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0092
DE00730,paper:2211.07541,paper:2311.03578,0.3,forward_direct_citation,exact_identifier_context,R0092
DE00731,paper:2311.03578,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0093
DE00732,paper:2309.17082,paper:2311.03578,0.3,forward_direct_citation,exact_identifier_context,R0093
DE00733,paper:2409.15937,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0094
DE00734,paper:2110.02673,paper:2409.15937,0.3,forward_direct_citation,exact_identifier_context,R0094
DE00735,paper:2409.15937,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0095
DE00736,paper:2201.08862,paper:2409.15937,0.3,forward_direct_citation,exact_identifier_context,R0095
DE00737,paper:2409.15937,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0096
DE00738,paper:2211.07541,paper:2409.15937,0.3,forward_direct_citation,exact_identifier_context,R0096
DE00739,paper:2409.18861,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0097
DE00740,paper:2201.08862,paper:2409.18861,0.3,forward_direct_citation,exact_identifier_context,R0097
DE00741,paper:2409.18861,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0098
DE00742,paper:2211.07541,paper:2409.18861,0.3,forward_direct_citation,exact_identifier_context,R0098
DE00743,paper:2409.18861,paper:2409.15937,0.2,backward_direct_citation,exact_identifier_context,R0099
DE00744,paper:2409.15937,paper:2409.18861,0.3,forward_direct_citation,exact_identifier_context,R0099
DE00745,paper:2412.19109,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0100
DE00746,paper:2201.08862,paper:2412.19109,0.3,forward_direct_citation,exact_identifier_context,R0100
DE00747,paper:2412.19109,paper:2409.15937,0.2,backward_direct_citation,exact_identifier_context,R0101
DE00748,paper:2409.15937,paper:2412.19109,0.3,forward_direct_citation,exact_identifier_context,R0101
DE00749,paper:2412.19109,paper:2409.18861,0.2,backward_direct_citation,exact_identifier_context,R0102
DE00750,paper:2409.18861,paper:2412.19109,0.3,forward_direct_citation,exact_identifier_context,R0102
DE00751,paper:2501.07371,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0103
DE00752,paper:1904.12072,paper:2501.07371,0.3,forward_direct_citation,exact_identifier_context,R0103
DE00753,paper:2501.07371,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0104
DE00754,paper:2003.06413,paper:2501.07371,0.3,forward_direct_citation,exact_identifier_context,R0104
DE00755,paper:2501.07371,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0105
DE00756,paper:2007.07115,paper:2501.07371,0.3,forward_direct_citation,exact_identifier_context,R0105
DE00757,paper:2501.07371,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0106
DE00758,paper:2201.08862,paper:2501.07371,0.3,forward_direct_citation,exact_identifier_context,R0106
DE00759,paper:2501.07371,paper:2309.14983,0.2,backward_direct_citation,exact_identifier_context,R0107
DE00760,paper:2309.14983,paper:2501.07371,0.3,forward_direct_citation,exact_identifier_context,R0107
DE00761,paper:2502.05504,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0108
DE00762,paper:1904.12072,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0108
DE00763,paper:2502.05504,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0109
DE00764,paper:2003.06413,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0109
DE00765,paper:2502.05504,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0110
DE00766,paper:2101.08176,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0110
DE00767,paper:2502.05504,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0111
DE00768,paper:2110.02673,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0111
DE00769,paper:2502.05504,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0112
DE00770,paper:2201.08862,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0112
DE00771,paper:2502.05504,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0113
DE00772,paper:2207.00283,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0113
DE00773,paper:2502.05504,paper:2211.03470,0.2,backward_direct_citation,exact_identifier_context,R0114
DE00774,paper:2211.03470,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0114
DE00775,paper:2502.05504,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0115
DE00776,paper:2211.07541,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0115
DE00777,paper:2502.05504,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0116
DE00778,paper:2309.17082,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0116
DE00779,paper:2502.05504,paper:2311.03578,0.2,backward_direct_citation,exact_identifier_context,R0117
DE00780,paper:2311.03578,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0117
DE00781,paper:2502.05504,paper:2410.02711,0.2,backward_direct_citation,exact_identifier_context,R0118
DE00782,paper:2410.02711,paper:2502.05504,0.3,forward_direct_citation,exact_identifier_context,R0118
DE00783,paper:2510.26081,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0119
DE00784,paper:1904.12072,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0119
DE00785,paper:2510.26081,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0120
DE00786,paper:2003.06413,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0120
DE00787,paper:2510.26081,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0121
DE00788,paper:2101.08176,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0121
DE00789,paper:2510.26081,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0122
DE00790,paper:2202.11712,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0122
DE00791,paper:2510.26081,paper:2208.03832,0.2,backward_direct_citation,exact_identifier_context,R0123
DE00792,paper:2208.03832,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0123
DE00793,paper:2510.26081,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0124
DE00794,paper:2211.07541,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0124
DE00795,paper:2510.26081,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0125
DE00796,paper:2309.17082,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0125
DE00797,paper:2510.26081,paper:2311.03578,0.2,backward_direct_citation,exact_identifier_context,R0126
DE00798,paper:2311.03578,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0126
DE00799,paper:2510.26081,paper:2502.05504,0.2,backward_direct_citation,exact_identifier_context,R0127
DE00800,paper:2502.05504,paper:2510.26081,0.3,forward_direct_citation,exact_identifier_context,R0127
DE00801,paper:2512.19575,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0128
DE00802,paper:1904.12072,paper:2512.19575,0.3,forward_direct_citation,exact_identifier_context,R0128
DE00803,paper:2512.19575,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0129
DE00804,paper:2003.06413,paper:2512.19575,0.3,forward_direct_citation,exact_identifier_context,R0129
DE00805,paper:2512.19575,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0130
DE00806,paper:2007.07115,paper:2512.19575,0.3,forward_direct_citation,exact_identifier_context,R0130
DE00807,paper:2512.19575,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0131
DE00808,paper:2211.07541,paper:2512.19575,0.3,forward_direct_citation,exact_identifier_context,R0131
DE00809,paper:2512.19575,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0132
DE00810,paper:2309.17082,paper:2512.19575,0.3,forward_direct_citation,exact_identifier_context,R0132
DE00811,paper:2601.20708,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0133
DE00812,paper:1904.12072,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0133
DE00813,paper:2601.20708,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0134
DE00814,paper:2003.06413,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0134
DE00815,paper:2601.20708,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0135
DE00816,paper:2106.05934,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0135
DE00817,paper:2601.20708,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0136
DE00818,paper:2201.08862,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0136
DE00819,paper:2601.20708,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0137
DE00820,paper:2202.11712,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0137
DE00821,paper:2601.20708,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0138
